,episode,frame,AGENT-2_pos_x,AGENT-2_pos_y,AGENT-2_heading,AGENT-2_score,AGENT-2_speed,AGENT-3_pos_x,AGENT-3_pos_y,AGENT-3_heading,AGENT-3_score,AGENT-3_speed,AGENT-0_pos_x,AGENT-0_pos_y,AGENT-0_heading,AGENT-0_score,AGENT-0_speed,AGENT-1_pos_x,AGENT-1_pos_y,AGENT-1_heading,AGENT-1_score,AGENT-1_speed
10,1.0,10.0,43.4677235702209,20.525014759812713,-1.497228712130351,27.435695541957745,11.275330479686854,53.090427353757825,17.48990885084403,-1.5873866683598026,34.24805968120246,14.732127915947594,27.129867722089543,26.003805391537732,-2.1587454810477826,22.0165023900635,6.613005462839041,27.57196439260189,14.954272631585992,-1.0594167805949422,23.203611149109477,6.477736488155152
11,1.0,11.0,44.60447865752194,20.710103894198905,-1.4468613356139652,28.57228103783962,11.779819151451642,54.569042925157724,17.54746039482157,-1.5530588939978003,35.72662205024067,14.884811274050163,27.672138818260265,25.656041128997554,-2.1552282811241046,22.660456955236228,6.242026173836171,28.174861849502722,15.223009122951852,-1.096107815438227,23.862312855772984,6.705580308467922
12,1.0,12.0,45.793291840446656,20.95277521013995,-1.4085112683201206,29.760871994475774,12.476421424621499,56.07021210157675,17.531661314026337,-1.574814375406568,37.22780503573094,15.143971369113634,28.168754692079943,25.25417688232418,-2.1907897845816358,23.297139317187355,6.552896911692391,28.821683126731877,15.486442312254635,-1.1277881368960214,24.55742747604734,7.194389060455792
13,1.0,13.0,47.0274819701825,21.14593800180373,-1.4202871208228078,30.994885115177613,12.464860684215072,57.57729861325452,17.474949592401614,-1.5937612794404048,38.73494273610265,14.973351038469675,28.685115615539654,24.839911868352004,-2.210067318466553,23.957121724088154,6.676721684484382,29.50103379193566,15.784146646390557,-1.1423782081478446,25.297281198687656,7.598956585442377
14,1.0,14.0,48.27811473246283,21.28625584488232,-1.4440552149132015,32.24538914626475,12.696876210957937,59.074143809823596,17.511604033332286,-1.5596189925755155,40.23175381649224,14.985327612614332,29.219528971431505,24.48159712357359,-2.1894351115549693,24.60052242186152,6.202892678103402,30.196003724089074,16.069720870939026,-1.1556115352442333,26.045317109098896,7.3711025144200475
15,1.0,15.0,55.57357645760952,22.282298280418885,-1.5186676048834578,39.53993773692134,12.30728825009075,68.0440092842385,17.733265733308098,-1.5743728526490273,49.20141301317955,14.708465193923121,32.4187737876222,22.4437916797991,-2.1182608010405657,28.39184220020572,6.610381397857177,34.14489655214428,17.21014713108918,-1.3411927035894733,30.285477693064436,6.862586542364394
16,1.0,16.0,56.81780058479273,22.233418025016498,-1.5721995082916864,40.784206006873355,12.579318578228198,69.51994368204902,17.64188210916406,-1.6097113398797998,50.67743029258551,14.862586971289625,32.9995807030414,22.159034127772284,-2.088237601057954,29.032170526680016,6.297948188909741,34.84555783528287,17.260311954506015,-1.3993135416332159,31.020844223806122,7.167834267447064
17,1.0,17.0,66.08653610734366,20.99365228618332,-1.4983802373627837,49.99485262834082,12.370097421772485,78.72975900653012,17.764721202374417,-1.5602787062357466,59.88857367722877,15.17477419988843,38.09827492340942,20.998779945383756,-1.7273390954761965,37.02813084177902,8.63467644697869,21.6854115465282,11.144498641776284,-1.0348157547427963,16.22045431796022,5.392658868109952
18,1.0,18.0,71.07044300367572,21.086371315267264,-1.5280164255589899,54.978672726387956,12.497868707627413,84.74204184994552,17.6484501225435,-1.6004299725355207,65.90096024843538,15.099044837830508,41.95826983501305,20.36911673014511,-1.7443727112557,40.88869946866553,10.966709103373638,23.663176611968165,12.456438587687884,-1.0040075539285613,18.581512876999778,6.9936918866386355
19,1.0,19.0,72.32928122694888,21.064932564073356,-1.5657025576094306,56.237530012884434,12.666984011052508,86.2517325398798,17.675193201169417,-1.5713159477956458,67.41062587289139,15.119482426988174,43.065621761539845,20.154581030486437,-1.7537645049883634,41.99624695533674,11.566731205326024,24.230767650776365,12.845764019358041,-0.9879943308597792,19.26506697244105,6.758162453173361
20,1.0,20.0,73.6082346675524,20.968747290887194,-1.6117683101129465,57.51657080460058,12.958008847114002,87.76104067281379,17.62084784705273,-1.597927227150712,68.91998303142965,15.089609750718177,44.231522643897044,19.925755643298622,-1.759586042447502,43.16235642996016,12.172222516920442,24.768621075483104,13.29355810318966,-0.945187185733726,19.94950096407176,7.247922629643218
21,1.0,21.0,74.91813238290435,20.936279670605497,-1.597479638114815,58.826497638997225,13.26465581494467,89.26590701387425,17.54761917312264,-1.6086173324304296,70.42491565373606,15.011329457123258,45.45684344132658,19.68331471869995,-1.7631151845788908,44.38789823543972,12.784685197486416,25.360442484336843,13.760202353152174,-0.9302540924202125,20.690476278027457,7.799777652049526
22,1.0,22.0,76.26747476404684,20.969518498345035,-1.5670107501342612,60.17580908639566,13.676636431917021,90.75709712855699,17.5716557775874,-1.570368949598322,71.91608318358271,14.82201859504274,46.71678286589448,19.43656101191743,-1.763534493694336,45.648062594218345,12.880593048699179,26.014293148077925,14.237981154115358,-0.9360546074045679,21.49153881762646,8.373681495892793
23,1.0,23.0,77.6582538225735,20.93038938927827,-1.5899355717676098,61.56662331684177,14.146489380136192,92.23864387732357,17.665082947123317,-1.5317209475301583,73.39754394901833,14.885170190094023,47.98431510230019,19.203250532729438,-1.7560214217003365,46.91580747851833,12.870207422399893,26.72986563156479,14.730363219442337,-0.9523498739698377,22.354030289896933,8.97495081310211
24,1.0,24.0,79.09289448637699,20.815905056201093,-1.6273746566587297,63.00136798671582,14.576816003644891,93.73385366019723,17.683490402450253,-1.5524604063348457,74.89273628876084,15.003477938344615,49.24540068935624,19.040454037587384,-1.721432775257293,48.17704128716562,12.576938831297461,27.51907098030478,15.202641963548913,-0.9945662041056007,23.272346603426918,9.388808524987425
25,1.0,25.0,80.56620422233252,20.76262532731858,-1.6077623208663958,64.47472578963504,14.928161261864998,95.2388473119652,17.636376229440074,-1.5831222299050616,76.39777236076628,15.113913326969703,50.507971821318606,18.925427804659556,-1.6854277907948116,49.43971699216201,12.77492016323735,28.378696575926217,15.59891783443218,-1.0691861703137633,24.2176363993467,9.528128297985324
26,1.0,26.0,86.56559220391553,20.776384240672563,-1.5780254914432978,70.47409869531072,14.848270014808376,101.2390007893276,17.701536717320614,-1.5915493441476736,82.39786379601576,15.013417077984643,55.31144968582043,18.40854200154149,-1.7115803072862894,54.24366513280171,12.148483733835658,32.13330131833405,17.188070965846528,-1.1567138122326277,28.280485911952287,10.376997628116122
27,1.0,27.0,88.0618579699561,20.803185374525693,-1.562957252510314,71.9703393484316,15.079152582750115,102.74168574783604,17.71526371299471,-1.5686952376418333,83.90053558483304,15.014737307085529,56.53647439698342,18.253059919109987,-1.7017674801450493,55.46883139739184,12.534640933669303,33.09446464568557,17.52505865206339,-1.1993776319983551,29.258394557779102,10.002809512071076
28,1.0,28.0,89.55110409584356,20.849055534050716,-1.5446467721134862,73.45954294086162,14.658428930544124,104.24025940677772,17.794347750296645,-1.537554568956339,85.39903635873077,15.019349349581908,57.757814752409516,18.075451362856352,-1.7124019546893683,56.690333524857266,12.112566389536031,34.06711151058929,17.751760304579843,-1.2732707351217432,30.23466884259281,10.012378355189385
29,1.0,29.0,91.01917589493274,20.933035610505666,-1.527583063662707,74.92753739410277,14.765347957693502,105.74169779451209,17.79401361202872,-1.5626965003519135,86.90047442502556,14.982093883414612,58.94875499939925,17.800544243259655,-1.763635108164566,57.881524458779715,12.378378595468044,35.06798204237788,17.868352317592752,-1.3677051906315238,31.230366261771664,10.15206227601412
30,1.0,30.0,92.50011236335743,20.92474553056212,-1.5623789480802825,76.40848081903127,14.827118074874694,107.23839099487529,17.727348679865663,-1.5951473034395036,88.39722791272142,15.004538396723772,60.16529957877055,17.49998201132251,-1.7903288088133182,59.09834315560536,12.667227660095293,36.093212702275636,17.86716583843667,-1.4746637797299584,32.25557722852285,10.36106287341085
31,1.0,31.0,93.98302222986756,20.841351675339244,-1.6027662583680318,77.89146626393165,14.890785004315248,108.74157884602401,17.739399265201648,-1.5706518998519519,89.90040412571389,15.04739347945848,61.38530815902642,17.243689662065606,-1.7817498440784227,60.31858540224749,12.283387050560178,37.147072087485746,17.784688559319193,-1.5636641556066717,33.3105284221069,10.735915695325966
32,1.0,32.0,95.47048627127451,20.829674543872354,-1.5837698330237702,79.3789403538842,14.823030816201307,110.24569926974364,17.806268373483,-1.5442012231994484,91.40446282291839,15.073727263935393,62.61048466290542,17.03087198201566,-1.7578191780691999,61.543955847324085,12.577131879950924,38.23798795852929,17.7540113870345,-1.5797732232762192,34.40147186766277,11.09791168908548
33,1.0,33.0,96.94917707429286,20.883717418734125,-1.5535029159995855,80.85758116039868,14.802117434969336,111.74765479054422,17.787010524073132,-1.5731551409249906,92.90643531275684,14.941845715189922,63.86748240122985,16.88866919441089,-1.711221757340276,62.80108299236842,12.74398385386285,39.37026109950503,17.812274815342203,-1.5444527937574355,35.53369130039767,11.580966560022217
34,1.0,34.0,98.42793602922248,20.858839091146717,-1.5788061040564525,82.33636222950923,14.750314137988443,113.2390051575466,17.697777316085666,-1.6088735921753488,94.39786659007316,14.963724456871029,65.12544896875443,16.863843229202658,-1.637963970837733,64.05907171839523,12.398432982854766,40.54440949009744,17.978601219795124,-1.4779219757196564,36.70768722756583,12.134637755825324
35,1.0,35.0,99.90097956822652,20.767975517880068,-1.6115970254348362,83.80948817614224,14.785316184447145,114.73876490144328,17.683472202822887,-1.5869240975408223,95.89763877858351,15.009807222402232,66.37005519309699,16.942690694480213,-1.561537934266667,65.30360537986424,12.571296287595324,41.75924614551153,18.261512772817962,-1.3977708116782317,37.922264878114454,12.805120911733106
36,1.0,36.0,101.35974849961364,20.756354445766764,-1.5873096380833438,85.26826711683142,14.335744715749167,116.24043284296494,17.734621027951327,-1.5560284621584932,97.39925935831828,15.056689787254369,67.61842211427327,17.03020216329985,-1.5281971851551512,66.55189182025202,12.453222587481122,43.010377186179355,18.59933665027777,-1.3440162686806723,39.17308672508998,13.060913612337599
37,1.0,37.0,102.79523310970472,20.76151015189003,-1.5777602699251299,86.70374641691454,14.388932693064941,117.74469347665557,17.70670125823741,-1.581106361071475,98.9035448745262,15.00182012644844,68.86674230321005,17.125044828628347,-1.5079455873249241,67.80012482986743,12.580353923345534,44.287116763651284,18.921832182702367,-1.3348992013765049,40.44953110376847,13.22401113268981
38,1.0,38.0,104.24303451297001,20.72526710160229,-1.586874792474621,88.1515803312896,14.573827961616804,119.21579642465605,17.620740487198457,-1.6098800868783503,100.37472575124981,14.552983156148565,70.1033935078105,17.260031069107853,-1.480386279182679,69.03665218062402,12.313399106989957,45.578680264113686,19.147683863683646,-1.375903168017853,41.74088770323935,13.02252300031029
39,1.0,39.0,105.68325982479071,20.77576476630304,-1.5520908991019127,89.59175890193998,14.235886157922002,120.66185587369039,17.61934862215865,-1.5823989128771814,101.82078586841179,14.418839007739486,71.33240592552174,17.43859871067821,-1.4483086842066895,70.26550092712715,12.516976611271161,46.88643680510558,19.25557760745806,-1.4470893193241352,43.04854511526116,13.232067512363452
40,1.0,40.0,107.08519346933443,20.814943203419478,-1.549387790445004,90.99365616373457,13.738905979126306,122.0689316982082,17.72321341986639,-1.5258724751796215,103.22776620376978,13.8390191867013,72.5620173947394,17.661899081333782,-1.4141625202578414,71.49490785235936,12.480811193459985,48.220960029607554,19.240428379968858,-1.531774061249073,44.383081624622825,13.45305292629888
41,1.0,41.0,108.4617188026365,20.810568052297423,-1.5623798836849723,92.37018492003382,13.833633231233708,123.45141434339604,17.857976777794693,-1.4964453721416016,104.61012513788847,13.932831160053519,73.79520007417253,17.884034427318888,-1.4031140968153224,72.72788705080542,12.573335800700995,49.56857896014224,19.098515638558347,-1.622653357233247,45.73082965903282,13.631234017578606
42,1.0,42.0,109.85713193490847,20.825800664886117,-1.5636549537720157,93.76558355170296,14.06828196662563,124.8485416391283,17.904319319368955,-1.5252355661345565,106.00720950699841,14.016210679539371,75.02474611309785,18.064876078767803,-1.4167988248851104,73.95726734052522,12.296929921104738,50.929577238539856,18.848059430136583,-1.7020560518894072,47.092056212451304,14.073928547838252
43,1.0,43.0,111.25086998926558,20.808342056886055,-1.5731021028493544,95.15933697629478,13.752842207616157,126.25872610633544,17.840550974280763,-1.5853156893933509,107.41745165102274,14.249294567757643,76.25570199008895,18.20299850522253,-1.4422555500378262,75.18809650050044,12.471080069592041,52.33406042697626,18.62602971358329,-1.708295991305917,48.496741684323226,14.306900550130853
44,1.0,44.0,112.60158785000496,20.81449884603287,-1.5716981861330588,96.51004864771551,13.259836677416196,127.69454778160741,17.730920814944227,-1.6216470400598313,108.85337289658848,14.521365841096975,77.50487306474656,18.29904095660842,-1.4734173538481246,76.43717929923073,12.583665892930416,53.774378116429965,18.44146451359118,-1.6899390978861009,49.93722741073042,14.80425764450193
45,1.0,45.0,113.90078422644275,20.798086266288404,-1.5759316443292883,97.80925947809095,12.715490358115549,129.15885131973883,17.701909756650842,-1.5956351904451171,110.3177023310325,14.787771857004262,78.76789935959171,18.3185915277575,-1.5243066031582924,77.70018720339391,12.673085621953797,55.263159039432075,18.170794376277016,-1.7196673514484955,51.42625502498525,15.445003983130198
46,1.0,46.0,115.17454251812451,20.869899408459638,-1.537950348101826,99.08295162202786,12.856849985213161,130.6243465611246,17.783232370702002,-1.5404779413043315,111.78312265578302,14.534956434388647,80.00306651508657,18.223600377740667,-1.5980898018414411,78.93544063720252,12.13401558523005,56.78319414405841,17.87908521535264,-1.7433209515386228,52.946556031283244,15.409162887296041
47,1.0,47.0,116.43918258683867,20.937965300980377,-1.527312450261741,100.34752897068489,12.47474137626793,132.0844856584594,17.905213347172104,-1.5094056948878025,113.24314968896108,14.745271473529856,81.22096046929285,18.06813827947606,-1.6535275155437636,80.15347612955287,12.421515458875124,58.29645321643871,17.68652623840227,-1.7095908987429738,54.45999041412479,15.090091832490977
48,1.0,48.0,117.66132651060923,20.93938968026529,-1.5543959133282774,101.56967108283476,11.956055728280722,133.54697356184474,17.939373216182286,-1.537078610012264,114.70560576981195,14.453659336152063,82.46745999033435,17.944997498043552,-1.6610376599739372,81.40008764464233,12.619821158403013,59.77534746054925,17.549279827064552,-1.682346127347249,55.93900944366249,14.631090849634719
49,1.0,49.0,118.86054425357918,20.84209445104085,-1.6110717396362926,102.76897722437394,12.137645623981724,135.00218996327746,17.916956924777693,-1.5662535670159485,116.03892346449287,14.66835060286685,83.7035794386257,17.86591761293784,-1.6446484713620677,82.63627883264436,12.1714091599332,61.229063678119964,17.326758849838566,-1.7114451792324994,57.39292837298488,14.844877313563261
50,1.0,50.0,120.07331149903487,20.688937103445017,-1.6605263133651267,103.98188390425108,12.302427172096055,136.48765274914382,17.903376245338702,-1.5781409565270366,116.03892346449287,15.028677537458403,84.93270808357946,17.830300700893368,-1.617897898349364,83.86543950788241,12.413428330388605,62.67786382695195,17.086442276546713,-1.724748116417798,58.841947495549356,14.530327419221482
51,1.0,51.0,121.28710090442644,20.537009939471766,-1.6788926235222341,105.19581161961223,12.163433173552741,137.9997362600735,17.844010792015172,-1.5964490485499834,116.03892346449287,15.198048646630074,86.18272172406832,17.83788234196652,-1.5860676837722982,85.11544569919482,12.582929859843164,64.12628675993962,16.9144318977441,-1.698431705070468,60.290526990701714,14.657034291724411
52,1.0,52.0,122.47195610781829,20.449215932882797,-1.6571237910197194,106.38074654625208,11.551999131528111,139.5050633821449,17.807625154035165,-1.5984333305148413,116.03892346449287,14.858304059339048,87.4280767794058,17.865912651723438,-1.5644575434405121,86.36077462324555,12.338436787255118,65.57442340462431,16.797982119481677,-1.6706463755325522,61.73876943166084,14.354769870646134
53,1.0,53.0,123.59494620059817,20.4034444776563,-1.6357048643116991,107.50377799188045,10.943314864591736,140.99428476997252,17.673773639173884,-1.6415802024978108,116.03892346449287,15.102420746435158,88.67400684578566,17.871676906604808,-1.5667368465282392,87.60669890270879,12.57041618950392,67.00630180586866,16.601684837963568,-1.6960347097163364,63.17082659304539,14.604100642541141
54,1.0,54.0,124.67771281834,20.272460225279946,-1.6680132599877338,108.58666383863725,10.938434503645531,142.48282294074266,17.53668435359552,-1.6519924898897607,116.03892346449287,14.732349313785969,89.9168869277541,17.882658283985993,-1.562843566520506,88.8495684321218,12.301393815405827,68.4373811124651,16.408872907708616,-1.6997629873704962,64.60208147553203,14.279966098429458
55,1.0,55.0,125.7661714018336,20.121671399712387,-1.686804060809573,109.6752597443114,11.023253433834745,143.95023171546268,17.49593684470071,-1.6144385996131092,116.03892346449287,14.673341710466582,91.16112212018874,17.886016005130703,-1.567049913511597,90.09380003720969,12.572333841389908,69.83748472543398,16.269790089746632,-1.679543416770728,66.00231158475184,13.883540377370833
56,1.0,56.0,126.8769773471582,20.060726492352607,-1.6515169386984176,110.78612091163265,11.29083840083566,145.39677807055725,17.528498283908593,-1.5738571412737858,116.03892346449287,14.323523048359473,92.40319454928418,17.89269590770513,-1.5651107393474435,91.33586584436674,12.284120527225054,71.19944491847424,16.185402331839196,-1.6494963444156117,67.36434831480426,13.419358588379195
57,1.0,57.0,128.02819617582608,20.013415773548374,-1.6316179384349416,111.93738248779867,11.734277556708632,,,,,,93.60734375550871,17.866998452190952,-1.58320157342283,92.54003802784364,11.769581967778585,72.51386693310847,16.153363384440354,-1.6157876508043199,68.67879905491395,12.903386116205686
58,1.0,58.0,129.19161634887695,19.980340819604248,-1.611919684511073,113.10083239596207,11.516206597315957,,,,,,94.78660085723745,17.75806372772285,-1.6282939954754898,93.7193941715411,11.957277452780545,73.80677842146065,16.201898154532056,-1.5637270832127301,69.97166565709585,12.953257574862603
59,1.0,59.0,130.3219456386287,19.935564550636354,-1.6137392908542454,114.23120212619187,11.055308280054582,,,,,,95.95949380007755,17.678442866162108,-1.631315280440898,94.89235937477747,11.489111878047058,75.06098965581852,16.362957863961615,-1.4904454572565342,71.22572920681559,12.375541647774453
60,1.0,60.0,131.42474757590136,19.794823949770826,-1.6613680465065102,115.33413219854255,11.221872070689708,,,,,,97.10712990939052,17.695103770611908,-1.5874720001708056,96.03997978187914,11.542921734591024,76.29086341231769,16.587608602145753,-1.4337492598444195,72.45539718538198,12.630795754526728
61,1.0,61.0,132.54300269443019,19.56111951892358,-1.7249855783126549,116.45260038723387,11.622027169104843,,,,,,98.27821958112973,17.769849943222706,-1.5441768943755303,97.21100066880514,11.91292091207758,77.53147922420519,16.780242932882338,-1.4254536909748197,73.6958364684107,12.482564121973917
62,1.0,62.0,133.7047792664962,19.315678585593307,-1.7535056133880111,117.61460073499867,12.102502662919468,,,,,,99.48779304931848,17.856503610105733,-1.517861029802189,98.42049445617701,12.33236541531987,78.77831204322929,16.97860974170448,-1.417143787028948,74.94248751818584,12.755565004390471
63,1.0,63.0,,,,,,,,,,,100.73618447916535,17.944766235326355,-1.5090783292957566,99.66880471888963,12.674118352244987,80.01948610094027,17.168972722110695,-1.4191659873053553,76.18348712214963,12.375288712118069
64,1.0,64.0,,,,,,,,,,,101.98467919029699,17.991034124161057,-1.5246131700104488,100.91725663365304,12.329433092005601,81.2570023861814,17.366091931729738,-1.414374963309342,77.42082278196864,12.673222685085346
65,1.0,65.0,,,,,,,,,,,103.23387473385662,18.04111831356438,-1.5269055738852142,102.1664058935782,12.659507245427145,82.49197077937266,17.555482557270093,-1.417991493235066,78.65561761244885,12.331025473264706
66,1.0,66.0,,,,,,,,,,,104.51186583712524,18.06258981288466,-1.5458362709593958,103.44437684475605,12.89468772076099,83.6800007306137,17.765008897182835,-1.4029639881128508,79.84345562246529,11.768561505128796
67,1.0,67.0,,,,,,,,,,,105.8141746049884,17.977140746261743,-1.6027487466667454,104.74676314425487,13.222095656448058,84.80526029336552,18.002107032496387,-1.3833124875919545,80.96849807770178,11.304813976616797
68,1.0,68.0,,,,,,,,,,,107.12227715583627,17.856960590704105,-1.6354721562725913,106.05497495829657,12.997824934202125,85.92320450244799,18.160083946864354,-1.4098654687585483,82.08629747579376,11.367929320929441
69,1.0,69.0,,,,,,,,,,,108.42270216452553,17.826009806657797,-1.6081960594787539,107.35542770404352,13.050155153294092,87.06312860838513,18.334618650463256,-1.4135637782955133,83.22606163262721,11.683848307428782
70,1.0,70.0,,,,,,,,,,,109.7415253187546,17.865555012375804,-1.5689967750632041,108.67421417509779,13.32907155428491,88.23021035968095,18.48599382108332,-1.4322416225540726,84.39300458446873,11.85036050289179
71,1.0,71.0,,,,,,,,,,,111.09217932339388,17.83623634225206,-1.586406130204713,110.02489440455676,13.678842192914068,89.42668681423149,18.534558301707055,-1.4902543452218584,85.58943616595707,12.085105860726276
72,1.0,72.0,,,,,,,,,,,112.47700441237666,17.737726293488254,-1.6195870185485468,111.40980892461785,14.043945148922052,90.64329598798838,18.46792681719101,-1.570015729012873,86.80610571340043,12.274801199736643
73,1.0,73.0,,,,,,,,,,,113.89822252311211,17.70586008006295,-1.596429284260303,112.8310555584211,14.418698091543964,91.88131627984095,18.311612358429407,-1.642028252145069,88.04426831380198,12.649991816611141
74,1.0,74.0,,,,,,,,,,,115.36601777142403,17.749458916339517,-1.5606763458414,114.29881035754964,14.88461889143001,93.15339939106157,18.20616182808198,-1.6456043291759768,89.31644724471678,12.886490178121832
75,1.0,75.0,,,,,,,,,,,116.87392041512838,17.726698394805567,-1.580532593163194,115.80673316821911,15.274246114664784,94.46229487700168,18.143931773829163,-1.6167320622931989,90.6253990442107,13.384988664321547
76,1.0,76.0,137.28392076123154,20.26785235446405,-1.5490895211277431,118.8505881407294,6.502935897400575,,,,,,115.33133541810042,19.758967466989485,-1.7124946893468724,114.227678968869,12.480217198295788,119.9069316930819,17.899186300146063,-1.5390049589917947,116.07861115928986,11.03923948716327
77,1.0,77.0,137.94753957962143,20.327807671727676,-1.5243581089341287,118.8505881407294,6.826678319131253,,,,,,116.54741288840265,19.581089466305542,-1.7116050263101794,115.44391845960021,12.061193022808924,120.98694157861198,17.976936994457475,-1.515301432513688,117.15854955277895,10.597795773591008
78,1.0,78.0,,,,,,,,,,,121.28223070857192,19.22743023721596,-1.6813958622941438,120.17905744359818,12.219193978074156,125.40614089664831,18.107664070695154,-1.553104284144796,121.57762758010509,11.245167485289688
79,1.0,79.0,,,,,,,,,,,122.47934348201575,19.074303892132583,-1.6878626113368949,121.37630962967093,11.870266637675883,126.53497257825698,18.23390806202977,-1.499538364818573,122.70634344071537,11.517891043290971
80,1.0,80.0,,,,,,,,,,,123.66864174099909,18.963823090078314,-1.676211429165015,122.56570833909065,12.050893251495829,127.68825118664046,18.3897047947096,-1.467679988031855,123.85947921540212,11.711026937237238
81,1.0,81.0,,,,,,,,,,,124.86787575579778,18.76316066825178,-1.7133411883794825,123.7651251995934,12.244150376900109,128.8690954680589,18.464820288610067,-1.4996537239063885,125.04025437048473,11.951282591821718
82,1.0,82.0,,,,,,,,,,,126.08157412249976,18.49272878370823,-1.753082203748975,124.97907015468266,12.587585411437722,130.076666042165,18.448285211122748,-1.5786499310300925,126.24783954870253,12.18078845177529
83,1.0,83.0,,,,,,,,,,,127.3319795945573,18.290658372477722,-1.7344941751700436,126.22965973757107,12.767117050428107,131.30633205678657,18.31417504727149,-1.6351448335115064,127.47762758718066,12.582846639063531
84,1.0,84.0,,,,,,,,,,,128.6032439818337,18.190277828419358,-1.6724318681000998,127.50101531241057,12.679209493231212,132.58479065888378,18.131628058110024,-1.6659775700679837,128.75625244974626,13.203617938375592
85,1.0,85.0,,,,,,,,,,,129.88473509694384,18.145297186341594,-1.635820049376731,128.78254699163622,12.954775577599065,133.9086677576857,17.895859698837278,-1.7040607489956159,130.0803444187003,13.595933880576846
86,1.0,86.0,,,,,,,,,,,131.1557595651682,18.021176324582584,-1.657607528788846,130.05368433917562,12.524979254647333,135.2743152737152,17.70359995771299,-1.6502554883408669,131.05192830999462,13.97878219086035
