,episode,frame,AGENT-1_pos_x,AGENT-1_pos_y,AGENT-1_heading,AGENT-1_score,AGENT-1_speed,AGENT-1_id,AGENT-3_pos_x,AGENT-3_pos_y,AGENT-3_heading,AGENT-3_score,AGENT-3_speed,AGENT-3_id,AGENT-0_pos_x,AGENT-0_pos_y,AGENT-0_heading,AGENT-0_score,AGENT-0_speed,AGENT-0_id,AGENT-2_pos_x,AGENT-2_pos_y,AGENT-2_heading,AGENT-2_score,AGENT-2_speed,AGENT-2_id
10,1.0,10.0,19.513855759256494,9.702395037691737,-1.1221599210365545,13.627297394404133,12.201949499280198,-e62d3f4c,32.117412049932106,16.7038594829873,-1.1489766786412057,13.041138604716453,10.818062055897853,-45869e99,20.077593428096595,30.660150861922144,-2.1986944738057392,13.566581913071047,10.789758731088781,-27749d9f,31.324254429792408,22.9846494837229,-2.123273219689012,12.182769981108702,8.752246759765674,-dafccd9f
11,1.0,11.0,20.656894002850755,10.154707175551051,-1.1674969336537622,14.849528481839762,12.461809732336212,-e62d3f4c,33.1207252756934,17.011220427618508,-1.212138059799817,14.139683779803823,10.199732342168792,-45869e99,20.902589045421077,30.005886779902507,-2.2176486633268446,14.616757617463692,10.224144495124504,-27749d9f,32.04621992198928,22.550417976310857,-2.116085625551518,13.023914611603434,8.105313791301281,-dafccd9f
12,1.0,12.0,21.833753745502175,10.596424002973272,-1.191168257242019,16.096768010180636,12.658521237820425,-e62d3f4c,34.096685983055075,17.3136694909879,-1.2439034992894182,15.237931765566632,10.243937045787522,-45869e99,21.711051786629344,29.429283383302995,-2.2054966868734027,15.60954541595632,9.682379155526815,-27749d9f,32.78057387060041,22.21778742566008,-2.0613008506476955,13.818094389307097,8.06289415724614,-dafccd9f
13,1.0,13.0,22.986568616603336,11.068960368902353,-1.183895167532011,17.3370625853646,12.271055613208295,-e62d3f4c,35.104523228895545,17.51595397884234,-1.312692857393932,16.27110075198912,10.346278210648071,-45869e99,22.493157827348014,28.84293622731944,-2.2095028647225092,16.586036787461747,9.869673793145068,-27749d9f,33.50757443438337,21.9224157233184,-2.0213435225975207,14.646987629925299,7.564928817433606,-dafccd9f
14,1.0,14.0,24.075459977824252,11.578373084655553,-1.1516592864818227,18.53793056659697,11.798584493297787,-e62d3f4c,36.14445117044706,17.604350336840753,-1.4051479195780558,17.310340081132427,10.519196665892453,-45869e99,23.310578014186227,28.26258394081835,-2.1970197207458604,17.588338110062676,10.169330221723493,-27749d9f,34.172491318633426,21.63204655103786,-2.00454511285363,15.37233034377854,6.970086918118616,-dafccd9f
15,1.0,15.0,25.12660748687373,12.13900301188791,-1.1094356109421497,19.729217735241434,12.027438193713405,-e62d3f4c,37.21296244547466,17.61701237049615,-1.4837873530496175,18.378137077321217,10.840110139194126,-45869e99,24.18640761323645,27.72030730103633,-2.155373067910899,18.61747426195695,10.420663805081512,-27749d9f,34.78658290011886,21.379779227225942,-1.9921071955297567,16.137073117370186,6.309446919344349,-dafccd9f
16,1.0,16.0,26.18035211117403,12.754085256758147,-1.0689148190135889,20.948138099097157,12.361381842510545,-e62d3f4c,38.310581431523744,17.69084696794321,-1.4917069032699706,19.475688142136846,11.180159457860013,-45869e99,25.078634935317766,27.209555932833258,-2.125137034578591,19.642412905942194,10.082154079559112,-27749d9f,35.334081404551405,21.138940733783382,-1.9887159840420754,16.74409590643735,5.673979198950391,-dafccd9f
17,1.0,17.0,27.23474291381367,13.422744117150113,-1.0295149519690447,22.192557309699755,12.600295559420111,-e62d3f4c,39.44348914207247,17.848570084704846,-1.458298691700664,20.60845126734508,11.701599834800676,-45869e99,25.91696854722739,26.62980610419961,-2.1551580044644716,20.66165881391818,10.334408632320274,-27749d9f,35.83784337499055,20.965769923974882,-1.9644135113131203,17.25220251494965,5.03365481564245,-dafccd9f
18,1.0,18.0,28.279009016107697,14.092627759022802,-1.0140392099732,23.42858421660482,12.21472243199223,-e62d3f4c,40.62636267865782,18.050563675294484,-1.4262570427928019,21.791139747570526,12.284050156162278,-45869e99,26.732593660388282,26.017807897898045,-2.1839600563416806,21.680293847500373,10.057451159589691,-27749d9f,36.32230945751027,20.837745025193765,-1.9234933574137232,17.25220251494965,5.007264150165604,-dafccd9f
19,1.0,19.0,29.294299574736094,14.782049074819904,-0.986255710627332,24.648052697904333,12.311707718295951,-e62d3f4c,41.84372846591211,18.233090732489888,-1.4301347174686434,23.008338250739683,12.240856740394094,-45869e99,27.538272331633358,25.450119890933834,-2.18294550806902,22.665761237732045,9.674124689359955,-27749d9f,36.827602455335,20.80453798042395,-1.8392884861060237,18.245829607321852,5.133467273342075,-dafccd9f
20,1.0,20.0,30.29483723756227,15.526296005290224,-0.9559550952288518,25.87997024088759,12.58870630906083,-e62d3f4c,43.043679580247336,18.355554963548528,-1.4502662914874005,24.20817696797587,11.885845676501985,-45869e99,28.326200472280895,24.93059849802748,-2.1680314703453485,23.609440107280406,9.223741266990084,-27749d9f,37.352636901821406,20.84554095553443,-1.736072463545594,21.477046592892446,5.400926344494942,-dafccd9f
21,1.0,21.0,31.32693191999211,16.199686207557964,-0.9816758215148624,27.106854749544397,12.053551457101701,-e62d3f4c,44.22788723782615,18.562640981374813,-1.4177507618624006,25.392194915660625,12.191266248181142,-45869e99,29.05503356143506,24.41911484129669,-2.1787901367217035,24.499754815698367,8.582568511569054,-27749d9f,37.90563685135705,20.892901907541226,-1.6596974864833873,22.030003037641812,5.65234940710312,-dafccd9f
22,1.0,22.0,32.36033313845266,16.756253581636777,-1.0399335881576537,28.280543199697416,11.466036868996476,-e62d3f4c,45.411516426222576,18.784559698837054,-1.402480209921519,26.57562084168962,11.876150734839761,-45869e99,29.741994035000577,23.89594085446291,-2.1958444442105165,25.362046013389477,8.678039406795856,-27749d9f,38.45405110392824,20.86398830164632,-1.6499168971602503,22.578443479801287,5.246411417787719,-dafccd9f
23,1.0,23.0,33.38520631022628,17.18573025097907,-1.1162491340887364,29.439139356546544,10.761514719788982,-e62d3f4c,46.561050515924,18.909395537543833,-1.4379420822379743,27.725040388387278,11.263299801424445,-45869e99,30.453534181609133,23.456397768053684,-2.160833104277323,26.197565194172366,8.061494312453886,-27749d9f,38.97713289873987,20.753115240366224,-1.6902160223356457,23.101626361556455,5.503941708629507,-dafccd9f
24,1.0,24.0,34.378071776571375,17.506107991593996,-1.1900545293496627,30.521692920225526,10.139541721265136,-e62d3f4c,47.657670774597825,18.989821436013067,-1.4672964466954932,28.821586703738515,10.74801844315266,-45869e99,31.165752220897563,23.067470469974825,-2.1239128583273104,27.005146988592067,8.201213831914885,-27749d9f,39.50343986281364,20.65730130192406,-1.706982304536809,23.62802065162862,5.186206119367693,-dafccd9f
25,1.0,25.0,35.296837040419646,17.843081187637548,-1.1995598305827322,31.45134298502887,9.398165745732927,-e62d3f4c,48.730425344856684,19.084467184660674,-1.477858751719915,29.89425434788592,10.820640222031324,-45869e99,31.852282189190195,22.658516215182445,-2.1158680846820523,27.802774571711915,7.792267231019939,-27749d9f,40.02531996164488,20.65337946025321,-1.6673634683922547,24.14990411601927,5.294398016633613,-dafccd9f
26,1.0,26.0,36.16239366135691,18.20555890199593,-1.1883707562990855,32.31417052256858,9.413588347610627,-e62d3f4c,49.79213425426733,19.148409531728014,-1.4924890315930526,30.955904389653647,10.391692653535848,-45869e99,32.530580340137234,22.33793039028698,-2.07109198215152,28.54384595280364,7.2437745349776055,-27749d9f,40.57411110908201,20.70201956672206,-1.610806171272353,24.698650591656907,5.728495368447257,-dafccd9f
27,1.0,27.0,37.03492711721656,18.48060071412032,-1.227106612251652,33.18968809579283,8.898993830488637,-e62d3f4c,50.83331471339804,19.233281106978552,-1.4933088996180839,31.997006866565922,10.509978966494929,-45869e99,33.193149564082255,22.043930601032837,-2.041392155738926,29.25694982151801,7.214156901797727,-27749d9f,41.13193083575044,20.6977488061344,-1.6022226779505164,25.256473987691546,5.384857841350817,-dafccd9f
28,1.0,28.0,37.870321283178704,18.675778309721302,-1.27606807691929,34.024903578253,8.287662965227891,-e62d3f4c,51.897363379368855,19.22260610280193,-1.5412914764476042,33.06106484217916,10.797446856960992,-45869e99,33.8155230473879,21.745123366683174,-2.0310524506587004,29.996248691457296,6.599356680483673,-27749d9f,41.64987853060145,20.678513714044104,-1.6024750276185422,25.774439041540038,4.974168388053696,-dafccd9f
29,1.0,29.0,38.646570835474506,18.85831118008394,-1.3032588875510713,34.800986025286726,7.72394809374714,-e62d3f4c,52.96414273147127,19.189547489842713,-1.5701128648553455,34.12787395480391,10.458513675273334,-45869e99,34.385121339090084,21.486739817438565,-2.022963779639441,30.730797907542478,5.919163844488366,-27749d9f,42.152516469584384,20.74784766434182,-1.5525688765374959,26.277013419916393,5.203914930828526,-dafccd9f
30,1.0,30.0,,,,,,,53.984567380172976,19.18585052022443,-1.574309614155501,35.14830155549147,9.967354289345344,-45869e99,34.918918827542605,21.226104464861567,-2.021552962685469,31.339344596990866,5.952480199581465,-27749d9f,,,,,,
31,1.0,31.0,,,,,,,54.985418013053774,19.090332631304314,-1.6220279539714912,36.14923904578053,10.181156281901274,-45869e99,35.48624441125769,21.050613504289398,-1.9693415678377004,31.911053706449145,5.94829414039919,-27749d9f,,,,,,
32,1.0,32.0,,,,,,,56.013146500170464,18.94127595796907,-1.6696197801366015,37.177103297751735,10.570098706603435,-45869e99,36.085324533164666,20.97172426674649,-1.877763768061965,32.511987366760394,6.160337446708155,-27749d9f,,,,,,
33,1.0,33.0,,,,,,,57.062342365477406,18.71655207276338,-1.7307942495671753,38.22650405647723,10.861061342850588,-45869e99,36.713623053284856,20.996825695299147,-1.756428354100552,33.139417610982264,6.41815296270777,-27749d9f,,,,,,
34,1.0,34.0,,,,,,,58.11877142516772,18.382543920962714,-1.809697176100416,39.283237860169685,11.336738219276754,-45869e99,37.37162287103232,21.060341147939482,-1.6570084722101495,36.39867636683924,6.74330500129306,-27749d9f,,,,,,
35,1.0,35.0,,,,,,,59.22679936832076,18.0279823287622,-1.8467090272911006,40.39158930557143,11.89914899377683,-45869e99,38.06037040988938,21.055083665404172,-1.629599283084998,37.08742842198246,7.031443861450972,-27749d9f,,,,,,
36,1.0,36.0,,,,,,,60.40085665512032,17.698066084235503,-1.8437044212368034,41.56594754847476,12.469527540072626,-45869e99,38.781374752174656,20.990280530649187,-1.6329428362464693,37.8084916742612,7.434380524156501,-27749d9f,,,,,,
37,1.0,37.0,,,,,,,61.60830228399269,17.433360601127806,-1.807422298116986,42.773634536101696,12.270402709637887,-45869e99,39.560046903336925,20.968033534921563,-1.6144475202062178,38.5871838275791,8.148159090226198,-27749d9f,,,,,,
38,1.0,38.0,,,,,,,62.79765566111522,17.19923034142587,-1.786208737412779,43.96320134279033,11.91953469988335,-45869e99,40.40299774436282,20.919604834884424,-1.6211047957475015,39.430178566288305,8.711326213626197,-27749d9f,,,,,,
39,1.0,39.0,,,,,,,63.96990883659185,16.933002549955837,-1.7885150170900594,45.13569728265293,12.085828534934844,-45869e99,41.27024612111546,20.901789412745888,-1.6054139496356798,40.297442859070486,8.596592707172887,-27749d9f,,,,,,
40,1.0,40.0,,,,,,,65.1537876079225,16.760431384413756,-1.7442959025891458,46.31973323897035,11.855296210501516,-45869e99,42.145689011627255,20.92128987421189,-1.581798463684854,41.17286756647421,8.914442045054791,-27749d9f,,,,,,
41,1.0,41.0,,,,,,,66.30894918565832,16.61674707938868,-1.7195567620067065,47.47502561960559,11.37872566686398,-45869e99,43.03339019900298,20.914288511605577,-1.5784345499637187,42.06057478047943,8.781326185043804,-27749d9f,,,,,,
42,1.0,42.0,,,,,,,67.43839576556199,16.442445549796027,-1.7198105237976762,48.60463098826023,11.475863042024395,-45869e99,43.89370082171742,20.91062968935881,-1.5791699929816918,42.92088838716045,8.38456270683876,-27749d9f,,,,,,
43,1.0,43.0,,,,,,,68.56785807198358,16.358439355916687,-1.677240671072033,49.73416958010822,11.160382134647497,-45869e99,44.74174463503872,20.82983899661315,-1.6177830303283391,43.769005665360204,8.690897507412656,-27749d9f,,,,,,
44,1.0,44.0,,,,,,,69.6992941004743,16.323272650727777,-1.6358616171016322,50.86563726830657,11.472330213445456,-45869e99,45.62801301706285,20.73101268150995,-1.6472458600524291,44.655363975548724,9.133359866367464,-27749d9f,,,,,,
45,1.0,45.0,,,,,,,70.82600429598384,16.268817911708013,-1.6294360561393244,51.99239674907329,11.027031486319519,-45869e99,46.523348906879725,20.661865489092175,-1.6452448074540582,45.550762671776155,8.780147850713819,-27749d9f,,,,,,
46,1.0,46.0,,,,,,,71.92720819265666,16.123540593093686,-1.6705015578677411,53.09373292671382,11.241776269904479,-45869e99,47.405076116992234,20.68900003823911,-1.5954533949193603,46.43246472085172,8.882284274444084,-27749d9f,,,,,,
47,1.0,47.0,,,,,,,,,,,,,48.301199505627174,20.817600730244923,-1.517163695547616,47.32847023229774,9.268866968776962,-27749d9f,,,,,,
48,1.0,48.0,,,,,,,,,,,,,49.24628434042305,20.956079412463264,-1.4749000062624011,48.27342814389575,9.797544208477337,-27749d9f,,,,,,
49,1.0,49.0,,,,,,,,,,,,,50.23784021738711,21.03781052990501,-1.484148199227084,49.26490892880874,10.105460542093969,-27749d9f,,,,,,
50,1.0,50.0,,,,,,,,,,,,,51.27006436614121,21.023032762386972,-1.537814633768873,50.297146149205936,10.552419274886462,-27749d9f,,,,,,
51,1.0,51.0,,,,,,,,,,,,,52.35171536132173,20.91657748759669,-1.6073772891279248,51.37889396161269,11.170343385220438,-27749d9f,,,,,,
52,1.0,52.0,,,,,,,,,,,,,53.49213034641717,20.76503347644941,-1.6600640300052802,52.51944693721757,11.811470398755633,-27749d9f,,,,,,
53,1.0,53.0,,,,,,,,,,,,,54.69026331345034,20.571787755808774,-1.700599973752423,53.71775597373595,12.438168858823428,-27749d9f,,,,,,
54,1.0,54.0,,,,,,,,,,,,,55.92786162234686,20.353888321604977,-1.7255145930096498,54.95555286187005,12.667914566785477,-27749d9f,,,,,,
55,1.0,55.0,,,,,,,,,,,,,57.17526986201937,20.199175717728444,-1.705479479323909,56.203101942549615,12.47182266110905,-27749d9f,,,,,,
56,1.0,56.0,,,,,,,,,,,,,58.43263538978182,20.093948924901085,-1.6745581283438158,57.46056309171966,12.753766785897641,-27749d9f,,,,,,
57,1.0,57.0,,,,,,,,,,,,,59.68744416679745,20.033926198055482,-1.6410456621459115,58.71542618801989,12.38356410638781,-27749d9f,,,,,,
58,1.0,58.0,,,,,,,,,,,,,60.93940329519068,19.971669411612897,-1.6304712588168027,59.96744167815912,12.672750646871753,-27749d9f,,,,,,
59,1.0,59.0,,,,,,,,,,,,,62.1827536973521,19.87051425371322,-1.6441569069813635,61.210883987304435,12.295524044796624,-27749d9f,,,,,,
60,1.0,60.0,,,,,,,,,,,,,63.38652244611906,19.796246880885064,-1.6347731732323467,62.41472009206871,11.764126136586679,-27749d9f,,,,,,
61,1.0,61.0,,,,,,,,,,,,,64.56492673893699,19.820015040960467,-1.5854507380327183,63.593102175895375,11.876172749577385,-27749d9f,,,,,,
62,1.0,62.0,,,,,,,,,,,,,65.75751762911555,19.939997390500313,-1.517790276497652,64.78558293975533,12.073877749361328,-27749d9f,,,,,,
63,1.0,63.0,,,,,,,,,,,,,66.92133110614,20.168426172936528,-1.4373795336668476,65.94918721440376,11.69792363796243,-27749d9f,,,,,,
64,1.0,64.0,,,,,,,,,,,,,68.08679646077204,20.405611027366877,-1.4019079396179297,67.1144353655017,12.065188663954135,-27749d9f,,,,,,
65,1.0,65.0,,,,,,,,,,,,,69.29804968128538,20.6063337561521,-1.4060904866137145,68.32550467900168,12.473720335769501,-27749d9f,,,,,,
66,1.0,66.0,,,,,,,,,,,,,70.53495081930801,20.766818980314657,-1.4279611950796358,69.56225866452209,12.474299891133473,-27749d9f,,,,,,
67,1.0,67.0,,,,,,,,,,,,,71.78814755742033,20.884659998501427,-1.4576197809317115,70.81534720756277,12.692680260216056,-27749d9f,,,,,,
68,1.0,68.0,,,,,,,,,,,,,73.06436716935936,20.927600482971137,-1.5074630279015162,72.09152705182707,12.85137918649539,-27749d9f,,,,,,
69,1.0,69.0,,,,,,,,,,,,,74.32370546141824,20.854371457330636,-1.581130481813771,73.35093172794372,12.393164304401868,-27749d9f,,,,,,
70,1.0,70.0,,,,,,,,,,,,,75.5639713214793,20.718540222346373,-1.6367102251067198,74.59132117998827,12.567265242394415,-27749d9f,,,,,,
71,1.0,71.0,,,,,,,,,,,,,76.7955368408738,20.630016304457747,-1.6373328161839362,75.8229670700563,12.056553348754798,-27749d9f,,,,,,
72,1.0,72.0,,,,,,,,,,,,,77.98929801248774,20.636646202257342,-1.5940415139924777,77.01672168558797,11.877142761538414,-27749d9f,,,,,,
73,1.0,73.0,,,,,,,,,,,,,79.16798758134769,20.7547036418651,-1.522392991895126,78.19530289273234,11.862483251108698,-27749d9f,,,,,,
74,1.0,74.0,,,,,,,,,,,,,80.3264659700901,20.90061016294452,-1.4826445315922738,79.35364748234528,11.478732446225951,-27749d9f,,,,,,
75,1.0,75.0,,,,,,,,,,,,,81.45897410799323,20.959124266542606,-1.505122370988886,80.48610168286615,11.268481487037358,-27749d9f,,,,,,
76,1.0,76.0,,,,,,,,,,,,,82.5876398319594,20.913985697476342,-1.5649694118330615,81.61480817904025,11.361688293298046,-27749d9f,,,,,,
77,1.0,77.0,,,,,,,,,,,,,83.73338310634662,20.786035346776767,-1.6285624263807543,82.76066788406246,11.707689972113668,-27749d9f,,,,,,
78,1.0,78.0,,,,,,,,,,,,,84.91685228806827,20.636840138922846,-1.6671254113773033,83.94427289220769,12.130075593581134,-27749d9f,,,,,,
79,1.0,79.0,,,,,,,,,,,,,86.10795578783339,20.50822761050547,-1.6705677742432545,85.13549340870834,11.781747835060473,-27749d9f,,,,,,
80,1.0,80.0,,,,,,,,,,,,,87.28612591963736,20.476954326471606,-1.6270022317365243,86.31369162327262,11.816788099187612,-27749d9f,,,,,,
81,1.0,81.0,,,,,,,,,,,,,88.46804781454424,20.55773847457136,-1.5546207098568425,87.49553921191502,11.908751503879015,-27749d9f,,,,,,
82,1.0,82.0,,,,,,,,,,,,,89.6362385010155,20.679266288183864,-1.5087837865602642,88.66361837015444,11.57934136053556,-27749d9f,,,,,,
83,1.0,83.0,,,,,,,,,,,,,90.78762347905744,20.716079380237385,-1.5279629640039456,89.81496923126154,11.503480450232914,-27749d9f,,,,,,
84,1.0,84.0,,,,,,,,,,,,,91.91630519279484,20.698125782757188,-1.5579738919903665,90.94366687815022,11.11092179501975,-27749d9f,,,,,,
85,1.0,85.0,,,,,,,,,,,,,93.03581162216912,20.742625601705722,-1.5429235279076554,92.06313218049434,11.347026570061084,-27749d9f,,,,,,
86,1.0,86.0,,,,,,,,,,,,,94.14958258199358,20.749323233618913,-1.557252153652187,93.17689655573771,10.879580934771635,-27749d9f,,,,,,
87,1.0,87.0,,,,,,,,,,,,,95.21260214347625,20.72313083476974,-1.5747630669202666,94.23993960561661,10.390779484187865,-27749d9f,,,,,,
88,1.0,88.0,,,,,,,,,,,,,96.25796842242075,20.7694804264762,-1.5493187424404269,95.28526309833218,10.583247153560434,-27749d9f,,,,,,
89,1.0,89.0,,,,,,,,,,,,,97.32643851425081,20.783865510313554,-1.5561301109186445,96.35371960042625,10.779043075091113,-27749d9f,,,,,,
90,1.0,90.0,,,,,,,,,,,,,98.41535848503956,20.698277190716002,-1.6079083323438539,97.44271731916143,11.086358915733168,-27749d9f,,,,,,
91,1.0,91.0,,,,,,,,,,,,,99.53276727397808,20.57951437479943,-1.642442745144752,98.56023415586422,11.350739792849751,-27749d9f,,,,,,
92,1.0,92.0,,,,,,,,,,,,,100.68345368505568,20.543378550207116,-1.6176697368366773,99.71095310410323,11.685669601071876,-27749d9f,,,,,,
93,1.0,93.0,,,,,,,,,,,,,101.87409775681496,20.61118332967509,-1.5567111782897918,100.90153472527378,12.18191883890826,-27749d9f,,,,,,
94,1.0,94.0,,,,,,,,,,,,,103.08767883030407,20.71048648103649,-1.5212531292611162,102.11502455837332,12.139360883283645,-27749d9f,,,,,,
95,1.0,95.0,,,,,,,,,,,,,104.31362816780842,20.717593514874565,-1.5491280904118234,103.34096689039745,12.4064138665275,-27749d9f,,,,,,
96,1.0,96.0,,,,,,,,,,,,,105.56480827006055,20.62013252684594,-1.6091445895257843,104.59223552098291,12.708664875068568,-27749d9f,,,,,,
97,1.0,97.0,,,,,,,,,,,,,106.84306094252138,20.512789456242142,-1.6330689236432772,105.87058573978645,12.928370363173759,-27749d9f,,,,,,
98,1.0,98.0,,,,,,,,,,,,,108.12332881612045,20.496775630698675,-1.6007418854276256,107.15086771088069,12.653373000335243,-27749d9f,,,,,,
99,1.0,99.0,,,,,,,,,,,,,109.40087816723778,20.50013064020857,-1.5845069471989497,108.42841346322264,12.879827048017885,-27749d9f,,,,,,
100,1.0,100.0,,,,,,,,,,,,,110.66768155770538,20.41139497187651,-1.6203735443468048,109.69529740313195,12.513726053966295,-27749d9f,,,,,,
101,1.0,101.0,,,,,,,,,,,,,111.91644374595535,20.23626440540383,-1.6736020293217244,110.94421908782243,12.712744756819596,-27749d9f,,,,,,
102,1.0,102.0,,,,,,,,,,,,,113.15869970549439,20.074341971822903,-1.6861905704588054,112.18662247817814,12.294222856399886,-27749d9f,,,,,,
103,1.0,103.0,,,,,,,,,,,,,114.35568231200924,19.984750416129504,-1.6699341400065038,113.38368644530864,11.710061222818185,-27749d9f,,,,,,
104,1.0,104.0,,,,,,,,,,,,,115.52099885430773,19.82727801316717,-1.6936939699903295,114.54914638452439,11.856186335408772,-27749d9f,,,,,,
105,1.0,105.0,,,,,,,,,,,,,116.70281700554511,19.673496135018464,-1.6944488435987637,115.73110455373906,11.968089203704148,-27749d9f,,,,,,
106,1.0,106.0,,,,,,,,,,,,,117.88005269023837,19.617798370101767,-1.649483097752677,116.90839063835794,11.585591302364868,-27749d9f,,,,,,
107,1.0,107.0,,,,,,,,,,,,,119.04727686786788,19.658258046069722,-1.5838566108426084,118.07557736053818,11.7628937050083,-27749d9f,,,,,,
108,1.0,108.0,,,,,,,,,,,,,120.2190910458739,19.819564586714904,-1.4974513527137026,119.24724366276999,11.881221528173384,-27749d9f,,,,,,
109,1.0,109.0,,,,,,,,,,,,,121.35290570672687,20.098341759085905,-1.401872906309844,120.38080313018351,11.513835188203197,-27749d9f,,,,,,
110,1.0,110.0,,,,,,,,,,,,,122.47165511073354,20.409010038450255,-1.3484057435929122,121.49926820796902,11.64106015060618,-27749d9f,,,,,,
111,1.0,111.0,,,,,,,,,,,,,123.59442274318043,20.63905989413029,-1.3625912199651928,122.62182517399056,11.228305577560484,-27749d9f,,,,,,
112,1.0,112.0,,,,,,,,,,,,,124.71106066644148,20.764432637755025,-1.4175435949246653,123.73834807740683,11.301324241868913,-27749d9f,,,,,,
113,1.0,113.0,,,,,,,,,,,,,125.85779108834124,20.78052248229117,-1.4958796044431057,124.88506331925375,11.673550821113249,-27749d9f,,,,,,
114,1.0,114.0,,,,,,,,,,,,,127.01579656060426,20.78585461677558,-1.5318019159251453,126.04306343613304,11.393826754275148,-27749d9f,,,,,,
