,episode,frame,AGENT-1_pos_x,AGENT-1_pos_y,AGENT-1_heading,AGENT-1_score,AGENT-1_speed,AGENT-1_id,AGENT-0_pos_x,AGENT-0_pos_y,AGENT-0_heading,AGENT-0_score,AGENT-0_speed,AGENT-0_id
32,2.0,1.0,9.554697714196646,4.947289008726663,-1.107388339041675,2.5993466042105746,12.223380366377999,-c2bf468a,11.048351291803428,36.81558531149288,-2.1714520177356995,2.638792812862964,13.015325837656068,-9ce82c70
33,2.0,2.0,10.637935215832997,5.41521946613106,-1.1343047792976257,3.7759100372551897,11.408529719039208,-c2bf468a,12.102261369463116,36.10210613430568,-2.1682394686326987,3.9114927573595084,12.456531233579192,-9ce82c70
34,2.0,3.0,11.64093691765079,5.9404577530381175,-1.1046562440466143,4.9081135071686095,11.2968732471942,-c2bf468a,13.135683846707618,35.394572962147876,-2.1711455658311323,5.163913130855692,12.594154191731652,-9ce82c70
35,2.0,4.0,12.605000622836604,6.4675323008916505,-1.0887891750969665,6.006704331462061,10.66130022498605,-c2bf468a,14.158849650528996,34.70110613225415,-2.167254893005964,6.399937323986507,12.135098556918349,-9ce82c70
36,2.0,5.0,13.57509535275932,6.899323195786988,-1.1247165418342533,7.06630234090902,10.677642712070542,-c2bf468a,15.169666035093478,34.01175820757111,-2.170483930525677,7.623436390364028,12.337250694612683,-9ce82c70
37,2.0,6.0,14.55488467168641,7.344191313496838,-1.1317299662769003,8.140566029397618,10.790256718190266,-c2bf468a,16.196794006916875,33.31004537485782,-2.1686414094847946,8.867377746946778,12.535091053653616,-9ce82c70
38,2.0,7.0,15.500950495768311,7.812686373516588,-1.1233324140894059,9.195971078560804,10.320365276934925,-c2bf468a,17.223131260659684,32.61191258052254,-2.1698652569285386,10.108649991147416,12.287020682469317,-9ce82c70
39,2.0,8.0,16.465707796213696,8.20999030630399,-1.153538981762141,10.234799242740733,10.5750161913298,-c2bf468a,18.246645555763195,31.911770864872864,-2.169082315946109,11.348720277286732,12.518907728371317,-9ce82c70
40,2.0,9.0,17.443279754116414,8.647310825438547,-1.1483863291846,11.303588607777444,10.797291289547369,-c2bf468a,19.274405078280235,31.21321188272273,-2.1692623072787374,12.591407899004697,12.329361970523626,-9ce82c70
41,2.0,10.0,18.395662454892143,9.115446825107886,-1.1330372044208659,12.364418149078825,10.415772393101081,-c2bf468a,20.302516693387073,30.509363624748666,-2.169653997904523,13.837364465940237,12.5932151195404,-9ce82c70
42,2.0,11.0,19.374132788977775,9.514765842829522,-1.1604927788274866,13.416322291963777,10.743569158385164,-c2bf468a,21.305262445968996,29.780869444010847,-2.191735966987933,15.07623367240931,12.198821166165176,-9ce82c70
43,2.0,12.0,20.372398477698333,9.954450793375154,-1.15487338859554,14.504529316601836,11.023551320795995,-c2bf468a,22.26100073948768,29.06852168885226,-2.199462527644739,16.267163096840594,11.620561417971416,-9ce82c70
44,2.0,13.0,21.353725486292877,10.494524192283505,-1.103944482772123,15.624449000873183,11.39078160779988,-c2bf468a,23.24688985122689,28.4495383667259,-2.156417689703817,17.430444586125702,11.718924259855426,-9ce82c70
45,2.0,14.0,22.350267484386276,11.10302356095103,-1.0604105422121588,16.789672250671448,11.939318919003592,-c2bf468a,24.26930177941224,27.846189499519205,-2.1293182553553116,18.61510765992221,11.954969745233274,-9ce82c70
46,2.0,15.0,23.369772353692923,11.709026219345732,-1.0457708539830248,17.97406007109987,11.778915630672254,-c2bf468a,25.239900724780146,27.18316897605359,-2.155400990998272,19.790546439308333,11.586471628580275,-9ce82c70
47,2.0,16.0,24.406604286012175,12.314085682206121,-1.0458421765999155,19.173346563057596,12.224412712426446,-c2bf468a,26.20418845847726,26.511350861679038,-2.1678054809712464,20.965722560697433,11.915735764212453,-9ce82c70
48,2.0,17.0,25.465443179902095,12.963402215695346,-1.0273599136724574,20.412703974930597,12.576980635825294,-c2bf468a,27.175820391913224,25.848772749209655,-2.1685359649076963,22.141765961563532,11.605001992833303,-9ce82c70
49,2.0,18.0,26.502508554854867,13.653963341792547,-1.0043869892617963,21.651977303858626,12.315113197611097,-c2bf468a,28.116498549532633,25.205496493999778,-2.17018587264654,23.28136048841092,11.204406352076408,-9ce82c70
50,2.0,19.0,27.52848309417878,14.304299716960864,-1.0019757069374107,22.862718467629048,11.982679634550479,-c2bf468a,29.035555736964742,24.609133778064557,-2.1550483744551734,24.376673296279016,10.732313351325768,-9ce82c70
51,2.0,20.0,28.523735151533696,15.002256881351617,-0.9771163903131628,24.06842070819005,12.333012258668306,-c2bf468a,29.903210452935376,24.033483624723768,-2.1598702083519727,25.417843269532472,10.082215897211919,-9ce82c70
52,2.0,21.0,29.567453006771917,15.681810656126155,-0.99129832315203,25.308461411567173,12.538964878982599,-c2bf468a,30.725779620550846,23.44332932449205,-2.174503036994249,26.429918653183414,10.158856326121064,-9ce82c70
53,2.0,22.0,30.64920272570408,16.268262703876566,-1.0444265668894532,26.53885082794862,12.076735393798632,-c2bf468a,31.570996658480496,22.93827628337368,-2.1383845493403557,27.41279765343808,9.545515782710938,-9ce82c70
54,2.0,23.0,31.722195883752505,16.768733245043975,-1.0940411614271621,27.721485697929232,11.650933287582644,-c2bf468a,32.38657988650782,22.507141398459463,-2.1028653542799898,28.329568669439727,8.950080202318889,-9ce82c70
55,2.0,24.0,32.78731001520357,17.25824538057242,-1.1233165472333493,28.895181790938445,11.78392617814372,-c2bf468a,33.14525713614232,22.09813902921749,-2.0838710995076566,29.18684904915898,8.309317812226796,-9ce82c70
56,2.0,25.0,33.898758428165,17.652049635301456,-1.1874744930448493,30.07242692249768,11.813359422577845,-c2bf468a,33.87566992690437,21.77461152679959,-2.0441321153412755,30.037945599730108,7.718150621924141,-9ce82c70
57,2.0,26.0,35.05434671631294,17.936816265538365,-1.27246145023941,31.2283756063092,12.012938706055078,-c2bf468a,34.596621763248244,21.507726383874115,-1.9923941840331576,30.92766804376743,7.658355741009318,-9ce82c70
58,2.0,27.0,36.256537439988094,18.102100137432902,-1.369499685320557,32.4292994279803,12.246571582809699,-c2bf468a,35.34654771741259,21.343805485009206,-1.9053783019917043,31.74993635645933,7.734134350219189,-9ce82c70
59,2.0,28.0,37.49231028927186,18.147097070165575,-1.4729446714467986,33.66759260271683,12.48775452028322,-c2bf468a,36.125815208213844,21.290364296356756,-1.7936112940450526,32.530332469176834,7.887286811706189,-9ce82c70
60,2.0,29.0,38.725342845942315,18.061239220555734,-1.5744466868612275,34.90070309344797,12.22942434341172,-c2bf468a,36.93146341226231,21.28810998370182,-1.7027337414076342,35.83893727559585,8.20296486367034,-9ce82c70
61,2.0,30.0,39.955050772700254,17.92323144842535,-1.6340753116206415,36.130536605309906,12.484367196839926,-c2bf468a,37.73268196528481,21.219768031301566,-1.6850320891144523,36.64021793856419,7.800225574639227,-9ce82c70
62,2.0,31.0,41.193207199939614,17.861649618650674,-1.6231051790742193,37.368748783345495,12.291399421921652,-c2bf468a,38.516032659513726,21.110645985873017,-1.6937914974271173,37.42366801118065,8.007897730295799,-9ce82c70
63,2.0,32.0,42.43243250345247,17.902856796777982,-1.5715211232092061,38.60793591835713,12.564861488026963,-c2bf468a,39.30196799339926,21.015290572238488,-1.6946451814020076,38.20969014373174,7.780962522388359,-9ce82c70
64,2.0,33.0,43.700717663560056,17.95411965777086,-1.5503363283926657,39.876173709903334,12.806514875479301,-c2bf468a,40.084479701140104,20.927505896577895,-1.6874589437116825,38.99228173414459,7.9637866290631845,-9ce82c70
65,2.0,34.0,44.97015013763626,17.952997426002774,-1.5614412505481354,41.14560667947101,12.56896401808335,-c2bf468a,40.89972721546388,20.920900490757873,-1.6404215493294023,39.80753494355433,8.378039114306542,-9ce82c70
66,2.0,35.0,46.237188845665834,17.94803455987636,-1.5721541489239064,42.412649393198876,12.781112961826485,-c2bf468a,41.76222821274365,20.900400128118058,-1.6215321696060032,40.670054312089434,8.858380197016524,-9ce82c70
67,2.0,36.0,47.493346444544244,17.844395153545015,-1.6217196168261765,43.66890116358581,12.443606944452418,-c2bf468a,42.672192720285636,20.84027494787078,-1.6292522696261384,41.58007337647612,9.36332826496262,-9ce82c70
68,2.0,37.0,48.74284135491598,17.738085530660594,-1.6385336407036348,44.918492688038015,12.621546148299023,-c2bf468a,43.601533300444906,20.809813757894222,-1.614654527718768,42.509441401249724,9.170615070815584,-9ce82c70
69,2.0,38.0,50.01517048775073,17.723788414121543,-1.6024886555894824,46.19083435311585,12.81286761749422,-c2bf468a,44.50075652574172,20.813340719580793,-1.594842231543665,43.408661028581726,8.812016208188462,-9ce82c70
70,2.0,39.0,51.27050404944489,17.816940854656348,-1.5380508289883235,47.44608227692824,12.38180171073894,-c2bf468a,45.39395493835878,20.74745645151993,-1.6179190653642772,44.30191926715062,9.130714893344992,-9ce82c70
71,2.0,40.0,52.484648808614686,17.94780297301021,-1.498278172675966,48.66010695988085,12.05979182240631,-c2bf468a,46.325470999569426,20.66175775247747,-1.6394331607569228,45.2335132428669,9.568988684566612,-9ce82c70
72,2.0,41.0,53.65564184322803,17.995901667886592,-1.518104750310373,49.831055557660385,11.400799788475947,-c2bf468a,47.301595562436475,20.54429164042236,-1.665009699318718,46.20974472766923,10.078418796959046,-9ce82c70
73,2.0,42.0,54.79341784966339,17.945082085092043,-1.5736359081413704,50.96887752327258,11.478990832830164,-c2bf468a,48.331341790431814,20.42830443680175,-1.6730739499355165,47.239596503930315,10.62286422659403,-9ce82c70
74,2.0,43.0,55.949713996752315,17.879105131189856,-1.6007648744376208,52.12523347117634,11.666641428549449,-c2bf468a,49.41968769925513,20.340583254650657,-1.6605389567455786,48.32802210974731,11.19300939387257,-9ce82c70
75,2.0,44.0,57.11792696371073,17.902501418442696,-1.5702706922298146,53.29342457317977,11.7107394832444,-c2bf468a,50.52314904479964,20.224259032922255,-1.6714850175537004,49.43158928072196,10.975181951394482,-9ce82c70
76,2.0,45.0,58.297980979663535,17.953126737967175,-1.5493633536784301,54.473431839926356,11.902038995600625,-c2bf468a,51.59681934028068,20.08727079397991,-1.6825913893127353,50.5053842948888,10.675426917158717,-9ce82c70
77,2.0,46.0,59.4976920780576,17.913194659772927,-1.5829761113632523,55.67317892367418,12.088282907256785,-c2bf468a,52.670509925927306,20.046198158173144,-1.6415855179119383,51.57911196062719,10.865718662988705,-9ce82c70
78,2.0,47.0,60.67534459665429,17.768157927385033,-1.6474850226359354,56.85096347150184,11.679827549055112,-c2bf468a,53.783763320094884,20.049478790036463,-1.6038440024342968,52.69236189256046,11.37578863280015,-9ce82c70
79,2.0,48.0,61.849178618828695,17.576666875709943,-1.6931303789229153,58.02497197005437,12.092489261015867,-c2bf468a,54.90670162115107,19.992370779272637,-1.6161839575819723,53.81535190475652,11.07581916522037,-9ce82c70
80,2.0,49.0,63.069132135445315,17.420000602642897,-1.6946319123374955,59.24506812421613,12.490478397613375,-c2bf468a,55.9928644310882,19.9104499316585,-1.629397765383593,54.90158911280278,10.697283128969067,-9ce82c70
81,2.0,50.0,64.29771149733612,17.305495995354942,-1.6757539838092166,60.47375159671803,12.20389023417398,-c2bf468a,57.035001101953085,19.896237321771647,-1.6066107906487836,55.94373833478552,10.198610483222756,-9ce82c70
82,2.0,51.0,65.52707658050018,17.264361802249987,-1.631752070137762,61.70315375123609,12.40764856372781,-c2bf468a,58.061688511309015,19.92759355416992,-1.570359299823462,56.97039666522001,10.337829419994405,-9ce82c70
83,2.0,52.0,66.75393910609678,17.277338241285264,-1.5931971639245432,62.93000390806521,12.102426766204694,-c2bf468a,59.09104252292845,20.06898082233254,-1.4984828127774108,57.999621060875086,10.43512192457786,-9ce82c70
84,2.0,53.0,67.97203878494867,17.276982154701404,-1.5779817806502265,64.14810340380552,12.28208390512911,-c2bf468a,60.11676327569764,20.326027429977884,-1.4071356783721551,59.025106520656365,10.76693415105667,-9ce82c70
85,2.0,54.0,69.21000070141187,17.379397608396932,-1.5233135078839544,65.38597122597507,12.558946633672253,-c2bf468a,61.17080929424936,20.60731381590945,-1.3589458663005622,60.07889508638486,10.952785473799047,-9ce82c70
86,2.0,55.0,70.4295255321736,17.59671488221541,-1.4460785575698711,66.6052969837485,12.231727415419384,-c2bf468a,62.25583016311893,20.817810890761695,-1.3766272689323156,61.16372317006322,11.208827443762083,-9ce82c70
87,2.0,56.0,71.61192608927792,17.840406417215558,-1.4044819405215785,67.7874743850616,11.920584797588976,-c2bf468a,63.40993177780683,20.967362758432863,-1.4372412917822395,62.3176876566765,12.031106235574612,-9ce82c70
88,2.0,57.0,72.7608241295428,17.99567016178136,-1.4243280209415223,68.93623008045235,11.253161477474253,-c2bf468a,64.60277618208217,21.093012130178955,-1.4519237675794754,63.510416756539726,11.848135665561285,-9ce82c70
89,2.0,58.0,73.87931447438623,18.05012699144679,-1.4796712819333653,70.05467020091724,11.237392073596332,-c2bf468a,65.78258392031454,21.310900379208004,-1.4135337784007405,64.69002491665982,12.20225543536045,-9ce82c70
90,2.0,59.0,75.02137997029806,18.036568461873546,-1.5347302041006463,71.19674760859719,11.607531807290684,-c2bf468a,67.00051855927155,21.553134883849165,-1.393178108896798,65.9077377162889,12.600911246014087,-9ce82c70
91,2.0,60.0,76.19906796861481,17.9728352971505,-1.587806610333785,72.37449334863736,11.990906979365667,-c2bf468a,68.22902978314664,21.730455476871384,-1.4159527573014072,67.13608640859984,12.205120133994235,-9ce82c70
92,2.0,61.0,77.38310893126068,17.886330201171315,-1.6162570835770964,73.55861285718679,11.683321654728832,-c2bf468a,69.4166048571144,21.850731473776488,-1.4441363929742437,68.3235510900356,11.690317170345153,-9ce82c70
93,2.0,62.0,78.55781946475618,17.889794192912795,-1.5865731668225003,74.73331973525713,11.860089118732404,-c2bf468a,70.55420176176548,21.978147901041922,-1.4546197795376017,69.46103109876864,11.211058760703482,-9ce82c70
94,2.0,63.0,79.76048399510162,17.99357296789933,-1.5271610258935686,75.93588894036931,12.298038430325123,-c2bf468a,71.6672548848459,22.00490395281418,-1.5066392131434325,70.57405931008506,11.110661680019083,-9ce82c70
95,2.0,64.0,80.97498127629832,18.09802695152523,-1.5060804042859814,77.15029027445176,12.010751458471434,-c2bf468a,72.78125381607626,21.917877707932675,-1.585577786658087,71.68813729263299,11.275175284819776,-9ce82c70
96,2.0,65.0,82.177581360656,18.110010127962337,-1.5397755899046297,78.35287890771902,12.067949499595276,-c2bf468a,73.91366349112184,21.7278288097232,-1.6690658807057117,72.82072014364527,11.692816818093366,-9ce82c70
97,2.0,66.0,83.36614344624361,18.058220526045798,-1.5799729635793884,79.54148781759542,11.776788179942256,-c2bf468a,75.09095756714473,21.521502342960275,-1.7095671344207437,73.99820224979791,12.177657030123731,-9ce82c70
98,2.0,67.0,84.55277859101221,18.083769462081325,-1.5599670463434663,80.7280991228327,12.00487269800769,-c2bf468a,76.31489739415235,21.345916271528576,-1.7101216242402195,75.22230199980487,12.53548287771205,-9ce82c70
99,2.0,68.0,85.76727718092319,18.127439741485667,-1.5484869363584917,81.94255730401565,12.28490118752086,-c2bf468a,77.53202925661388,21.146185261269093,-1.7265327554298455,76.43961584946379,12.104715591030926,-9ce82c70
100,2.0,69.0,87.00933850071053,18.077579029618338,-1.5873304769645316,83.1846636633228,12.558344232211576,-c2bf468a,78.71876935291982,20.853111504268643,-1.7776365859400975,77.62662323340682,12.381941970455363,-9ce82c70
101,2.0,70.0,88.2371176833865,17.919575326518554,-1.6543807623900237,84.41258670229402,12.223663570227721,-c2bf468a,79.92949650942724,20.559333082247033,-1.7924251020462574,78.83761831139454,12.496777872559088,-9ce82c70
102,2.0,71.0,89.45595494568839,17.727519157855873,-1.6934393904878622,85.63159893853873,12.408293027570156,-c2bf468a,81.17278308280747,20.354010716233507,-1.7556618954427705,80.08109196990527,12.7228402834404,-9ce82c70
103,2.0,72.0,90.70184319850756,17.613979441354996,-1.6671622325351505,86.87759041311804,12.619562037678739,-c2bf468a,82.45449351463546,20.256504495853132,-1.6883686403716043,81.36289095865139,12.97128424104156,-9ce82c70
104,2.0,73.0,91.9602803789103,17.565063884207525,-1.629236529343955,88.13607176261203,12.514452040103409,-c2bf468a,83.74256560342106,20.241722587214106,-1.626989079622562,82.65097601606557,12.814554279120676,-9ce82c70
105,2.0,74.0,93.22251574339379,17.45998756408911,-1.6440855248961244,89.39840260898261,12.878663499823517,-c2bf468a,85.0357662717216,20.243215537648904,-1.5898044950241292,83.94417478043047,13.083267121038233,-9ce82c70
106,2.0,75.0,94.49574259721147,17.373592719936504,-1.6394321619888164,90.67170787073745,12.643865910891144,-c2bf468a,86.33432425046375,20.288617535045073,-1.5605121375736983,85.24269073307606,12.856832658587926,-9ce82c70
107,2.0,76.0,95.77126385788836,17.356803966124403,-1.6037718643954797,91.94724393894687,12.876224350128025,-c2bf468a,87.62932421887746,20.31156340260401,-1.553486865440572,86.53766919516107,13.07540144242375,-9ce82c70
108,2.0,77.0,97.0359843575811,17.451797421733275,-1.5376369420918872,93.2118771146944,12.493743492058652,-c2bf468a,88.91748296713534,20.42469583604645,-1.5100414250497245,87.82572403601156,12.792312329298301,-9ce82c70
109,2.0,78.0,98.28508639972341,17.61153385417628,-1.4843465995275755,94.46083268341637,12.698803454689324,-c2bf468a,90.17558240737873,20.521456248697554,-1.5036083177082817,89.08373454059571,12.377115977109495,-9ce82c70
110,2.0,79.0,99.52080652734004,17.78196725273305,-1.4542088832065208,95.69639656932505,12.269605757472956,-c2bf468a,91.38373779339291,20.57786264839404,-1.511605560139122,90.29183788347034,11.831983087904934,-9ce82c70
111,2.0,80.0,100.74339951074406,17.929230178005223,-1.4552642881434874,96.91885448748275,12.352084477678794,-c2bf468a,92.56491347803183,20.711069154734155,-1.4807067323960474,91.47289136357482,12.003438730658818,-9ce82c70
112,2.0,81.0,101.95515541458028,17.974971245498946,-1.5022531876699148,98.13056809164596,11.877969028139349,-c2bf468a,93.76832125043755,20.82187545202795,-1.482589508260272,92.67619738935332,12.16047186637121,-9ce82c70
113,2.0,82.0,103.15545739784838,17.96145012882732,-1.5459985577519015,99.33088192818822,12.149829581719317,-c2bf468a,94.96822715587496,20.890075074691474,-1.4980768072824446,93.87604047956556,11.826638944872398,-9ce82c70
114,2.0,83.0,104.38105614823876,17.982072240577356,-1.549090906460533,100.55646132444772,12.35674255708876,-c2bf468a,96.15426554501276,21.03513775914774,-1.4693361063941204,95.06194582908748,12.108419639309785,-9ce82c70
115,2.0,84.0,105.59274442568085,18.033581404514486,-1.5366619895243874,101.76810203190531,11.91949684923803,-c2bf468a,97.3705880244848,21.172922204624335,-1.464339984674826,96.27814190646698,12.362966550654013,-9ce82c70
116,2.0,85.0,106.79115106377135,18.05128200246042,-1.5504799092762847,102.96649199661807,12.03256621533835,-c2bf468a,98.61226615408133,21.246891197518806,-1.4944513930045193,97.51975193189782,12.529771430411367,-9ce82c70
117,2.0,86.0,107.96486043153453,17.967421853691697,-1.604200359457435,104.1402774978955,11.535147034133816,-c2bf468a,99.8498812756272,21.270534146233263,-1.525030138975917,98.7573449341424,12.190973057995414,-9ce82c70
118,2.0,87.0,109.12914734852359,17.859574182291368,-1.6347818532220586,105.30466246985621,11.837253241319853,-c2bf468a,101.07541846442113,21.309644453028408,-1.535596253612601,99.98284587607117,12.351858919746693,-9ce82c70
119,2.0,88.0,110.33029388610296,17.796090666769306,-1.627158834131344,106.50586651126096,12.205412942797984,-c2bf468a,102.296108335697,21.318754574093592,-1.5487625372457279,101.20352691383106,12.00235882564748,-9ce82c70
120,2.0,89.0,111.56423380589118,17.774055592897046,-1.60395611601224,107.73982604952889,12.469694521682992,-c2bf468a,103.50278244784863,21.41278194726025,-1.5154649548501098,102.41011460898227,12.255309604074728,-9ce82c70
121,2.0,90.0,131.024509713748,18.411364795249582,-1.4982867489030287,127.19951152137462,12.336376712567034,-c2bf468a,122.74526199274135,20.20077221387429,-1.6112617069173556,121.65369354111073,11.857286796955409,-9ce82c70
122,2.0,91.0,132.24435264558622,18.496277272626003,-1.4986015389099432,128.4192763590431,12.127715640211441,-c2bf468a,123.92695869574695,19.9936247760567,-1.6883859924181772,122.8355790225338,12.160244068069355,-9ce82c70
123,2.0,92.0,,,,,,,125.12956408878607,19.760700505238468,-1.7285021420936086,124.03839673768894,12.3219122694316,-9ce82c70
124,2.0,93.0,,,,,,,126.32620403900546,19.570373370373794,-1.7272421349805622,125.23521009128977,11.92433495929185,-9ce82c70
125,2.0,94.0,,,,,,,127.49078147395122,19.454917794443638,-1.6924291192209466,126.39989253246786,11.472563081274654,-9ce82c70
126,2.0,95.0,,,,,,,128.63827046254121,19.45249102394498,-1.6242739771329013,127.54738325941588,11.500196600386882,-9ce82c70
